"classe","roll_belt","pitch_belt","yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z"
"A",109,26.1,-17.3,0.13,0.1,-0.13,-22,64,-157,24,607,-322,-159,-71.8,27.4,0.22,-0.43,0.79,-298,-43,-75,-408,295,508,-116.6208904,-16.05611392,36.79595843,-0.02,0.26,0.05,-8,-46,18,-555,274,-153,-3.3,-3.63,-82.5,-0.05,0.08,-0.05,3,-3,-6,76,600,455
"A",109,26,-17.2,0.14,0.1,-0.15,-22,65,-153,19,606,-320,-158,-71.7,26.7,0.22,-0.43,0.79,-299,-44,-74,-405,285,505,-115.5244319,-12.80088863,39.30187236,-0.02,0.26,0.02,-6,-43,18,-556,280,-153,-3.27,-3.57,-82.5,-0.05,0.08,-0.05,9,-1,-7,71,595,450
"A",111,24.5,-15.2,0.06,0.1,-0.15,-29,62,-157,27,609,-325,-135,-73.1,-3.5,0.27,-0.51,0.77,-299,-42,-74,-410,284,510,-88.50668159,0,68.57295109,-0.1,0.29,0.08,0,-11,9,-556,275,-184,-2.57,-5.12,-92,0.43,-0.55,0.38,-2,32,4,-14,681,590
"A",111,24.6,-15.7,0.03,0.11,-0.13,-21,63,-154,27,604,-303,-134,-73.2,-5.46,0.24,-0.51,0.82,-298,-44,-74,-412,278,521,-77.92420571,-11.11879651,77.92420571,-0.31,0.55,0.52,-3,-19,19,-549,294,-185,1.91,-1.58,-95.9,0.47,-0.77,0.43,-13,46,-1,-44,712,594
"A",111,24.6,-15.8,0.03,0.08,-0.13,-24,65,-159,25,599,-318,-133,-73.1,-6.52,0.26,-0.51,0.8,-299,-42,-73,-419,285,506,-70.43991861,15.00025405,84.38438238,-0.42,0.61,0.67,3,-13,15,-542,296,-184,4.13,0.29,-97.9,0.47,-0.88,0.33,-22,61,-4,-76,730,591
"A",111,24.8,-16.2,0.05,0.1,-0.13,-23,65,-158,22,609,-325,-130,-73.2,-9.67,0.31,-0.5,0.79,-298,-43,-77,-410,279,514,-60.7811039,-37.59084069,82.45396265,-0.31,0.53,0.23,-9,-14,18,-523,322,-177,7.79,5.86,-104,0.31,-1.24,-0.11,-43,83,-6,-146,757,599
"A",111,24.9,-16.7,0.1,0.1,-0.15,-21,64,-153,16,602,-318,-125,-73.4,-16.3,0.32,-0.48,0.74,-299,-43,-76,-418,273,511,-117.5249498,-39.06962797,5.862315979,-0.08,0.06,-0.13,-26,-63,4,-506,350,-169,4.3,17.7,-116,0.8,-1.33,0.25,-110,85,52,-350,789,669
"A",111,24.9,-16.6,0.13,0.08,-0.15,-23,64,-157,22,606,-317,-123,-73.3,-18.9,0.32,-0.47,0.69,-296,-41,-76,-422,278,511,-97.16359635,-36.42317128,45.24754618,0.29,-0.43,-0.74,-22,-51,27,-517,332,-144,3.63,21.1,-121,0.75,-1.36,0.34,-195,63,40,-406,767,633
"A",111,24.9,-16.2,0.14,0.06,-0.11,-24,62,-157,19,607,-328,-120,-73.1,-23,0.31,-0.48,0.75,-299,-46,-74,-426,273,511,92.7597177,34.74514012,51.63724153,-0.03,0.11,-0.43,20,47,29,-539,312,-149,4,23.9,-123,0.16,-0.22,0.25,-226,54,19,-432,748,587
"A",111,24.9,-16.1,0.14,0.08,-0.11,-23,62,-154,22,603,-324,-119,-73.1,-23.7,0.29,-0.48,0.79,-298,-45,-74,-424,288,510,52.76551672,43.29943368,85.60556345,-0.21,0.29,0.1,10,12,18,-533,319,-157,4.33,24.1,-122,0.11,0,0.26,-208,57,14,-431,746,577
"A",112,24.9,-16,0.14,0.1,-0.11,-22,60,-155,17,607,-329,-119,-73.1,-24.3,0.29,-0.5,0.77,-298,-44,-74,-425,276,510,0,39.06070437,118.0189283,-0.22,0.39,0.38,7,0,17,-539,324,-152,4.78,24.3,-122,0.11,0.05,0.33,-201,63,11,-432,743,575
"A",112,24.8,-15.9,0.18,0.1,-0.1,-23,63,-158,16,605,-330,-118,-73,-25.7,0.29,-0.5,0.77,-297,-45,-76,-433,270,504,-67.83143938,7.388856138,88.69115612,-0.24,0.45,0.46,4,-34,42,-533,317,-152,5.81,24.5,-121,0.03,-0.16,0.48,-218,66,5,-433,736,541
"A",112,24.8,-15.7,0.19,0.1,-0.11,-26,65,-159,17,598,-332,-117,-73,-26.3,0.29,-0.5,0.77,-297,-44,-76,-426,284,519,-70.999321,1.33030173,86.06241302,-0.32,0.43,0.31,1,-49,57,-530,329,-160,6.31,24.5,-121,-0.06,-0.18,0.51,-227,71,1,-436,733,533
"A",112,24.7,-15.6,0.18,0.11,-0.15,-27,64,-156,21,603,-329,-117,-72.9,-27.5,0.29,-0.5,0.77,-299,-43,-75,-429,278,507,-73.75232294,-13.11309782,81.612231,-0.42,0.37,-0.07,-7,-36,39,-524,335,-157,7.16,24.2,-121,-0.19,-0.13,0.33,-227,96,-6,-435,727,522
"A",112,24.6,-15.5,0.19,0.11,-0.13,-24,60,-157,21,609,-323,-116,-72.9,-28.1,0.27,-0.5,0.75,-298,-45,-72,-423,285,514,-92.13721941,-40.9571262,47.24891185,-0.43,0.37,-0.15,-14,-28,16,-524,339,-151,7.36,24,-120,-0.26,0.02,0.15,-239,101,-6,-432,733,518
"A",112,24.4,-15,0.21,0.13,-0.15,-29,65,-158,19,605,-333,-115,-72.7,-29.7,0.26,-0.51,0.74,-296,-33,-75,-427,275,509,-92.62820654,-54.36386134,31.06207796,-0.14,0.14,-0.07,-22,-34,13,-524,337,-145,7.21,22.1,-118,-0.58,0.32,-0.31,-190,125,8,-427,737,541
"A",113,24.3,-14.9,0.19,0.13,-0.16,-28,63,-158,21,600,-337,-115,-72.7,-30.2,0.26,-0.51,0.72,-300,-37,-73,-423,278,515,-66.72813369,-40.27394447,74.87696658,-0.03,0.11,-0.2,-19,-30,33,-527,339,-140,6.94,21.5,-118,-0.51,0.19,-0.31,-177,117,13,-422,739,551
"A",113,24.2,-14.7,0.18,0.13,-0.15,-29,64,-159,23,601,-333,-114,-72.5,-31.3,0.24,-0.48,0.75,-298,-41,-70,-436,270,516,-37.03710885,-31.54587474,107.3863836,-0.06,0.11,-0.28,-12,-14,34,-521,334,-135,6.65,20.8,-117,-0.24,0.02,-0.07,-180,95,19,-427,743,564
"A",113,24.1,-14.6,0.16,0.13,-0.15,-30,63,-158,19,600,-331,-114,-72.5,-31.6,0.22,-0.5,0.8,-295,-44,-70,-427,277,514,-21.09122397,-39.93250602,111.3439747,-0.06,0.13,-0.26,-13,-7,30,-521,347,-131,6.8,20.7,-117,-0.11,-0.06,0.13,-183,88,22,-426,738,556
"A",113,24.1,-14.5,0.13,0.13,-0.16,-27,62,-159,20,608,-335,-113,-72.3,-32.3,0.21,-0.5,0.8,-293,-47,-69,-418,271,527,19,-12.6,134.2,-0.08,0.18,-0.07,-4,6,31,-531,335,-127,7.52,20.7,-116,0,0,0.31,-196,100,6,-430,734,547
"A",113,24,-14.5,0.11,0.13,-0.16,-26,64,-158,25,598,-322,-113,-72.2,-32.6,0.16,-0.53,0.85,-297,-50,-69,-424,269,518,-14.44802059,-14.44802059,136.5746707,-0.1,0.24,0.13,-5,-5,34,-524,335,-134,8.31,20.7,-115,-0.08,0.21,0.21,-196,112,-1,-416,731,536
"A",113,23.9,-14.4,0.11,0.13,-0.16,-26,64,-158,21,599,-335,-113,-72.1,-32.1,0.11,-0.61,1.05,-298,-43,-73,-414,274,506,-41.32738085,-24.33608496,108.3370191,-0.1,0.18,0.08,-9,-15,33,-518,344,-134,8.87,19.7,-113,-0.26,0.45,-0.1,-178,109,-4,-411,741,534
"A",113,23.8,-14.4,0.1,0.11,-0.15,-24,66,-159,26,600,-329,-113,-72.1,-31.7,0.13,-0.58,1.07,-303,-42,-81,-419,281,509,-27.72737829,-30.9045539,114.9228687,-0.03,0.16,0.1,-10,-9,30,-522,346,-133,9,18.7,-111,-0.24,0.29,-0.07,-180,86,-3,-397,744,553
"A",113,23.8,-14.3,0.11,0.1,-0.18,-25,63,-158,22,602,-320,-113,-72.1,-31.6,0.14,-0.58,1.05,-300,-43,-79,-418,282,507,-31.11427193,-25.3179802,116.4118633,-0.03,0.16,0.1,-9,-11,33,-525,343,-136,9.1,18.5,-111,-0.14,0.32,-0.05,-170,97,-1,-400,747,550
"A",113,23.8,-14.3,0.08,0.13,-0.2,-29,65,-160,30,595,-322,-112,-72,-32.8,0.24,-0.53,0.8,-303,-45,-80,-419,281,504,-72.09696025,-8.620847918,84.23581887,0.06,0.03,0.08,-3,-23,26,-526,342,-133,9.87,19.3,-108,0.14,0.18,0.15,-201,113,14,-392,753,541
"A",113,23.7,-14.3,0.06,0.13,-0.21,-24,61,-158,23,601,-333,-111,-72,-33.9,0.26,-0.56,0.85,-300,-46,-78,-415,280,501,-3.534061871,14.18078531,142.4593252,-0.02,0.11,0.07,4,-1,28,-527,337,-135,10.9,19.3,-108,-0.08,0.03,0.16,-200,135,7,-386,743,528
"A",113,23.8,-14.5,0.03,0.11,-0.23,-29,63,-157,28,602,-310,-109,-72,-35.7,0.27,-0.55,0.82,-302,-47,-76,-419,296,525,-54.62941669,-28.97768474,93.61184263,-0.18,0.22,0.23,-11,-20,31,-526,343,-143,10.4,18.9,-107,-0.13,-0.05,-0.2,-185,107,4,-391,749,541
"A",112,23.9,-14.6,0,0.11,-0.21,-30,63,-158,19,611,-330,-108,-71.9,-36.6,0.26,-0.51,0.82,-302,-45,-78,-420,282,510,-49.05859921,-51.74895869,81.87191593,-0.08,0.21,0.07,-21,-20,31,-523,339,-153,9.97,18.8,-107,-0.1,-0.02,-0.18,-181,98,1,-385,743,559
"A",112,24,-15,-0.03,0.13,-0.23,-27,59,-158,18,606,-327,-107,-71.8,-38.2,0.29,-0.5,0.8,-302,-43,-81,-413,294,502,-55.57683229,-37.82742768,87.10637003,-0.06,0.11,-0.07,-14,-20,29,-526,339,-148,9.82,18.6,-107,-0.06,0.02,-0.02,-175,99,0,-393,742,543
"A",112,24,-15.2,-0.02,0.14,-0.18,-24,59,-157,17,604,-321,-106,-71.7,-38.8,0.29,-0.48,0.79,-303,-43,-81,-423,281,498,-50.19179594,-33.71105153,94.73470228,-0.05,0.1,-0.08,-11,-16,27,-521,336,-148,9.87,18.6,-107,-0.06,0,0.02,-172,99,-4,-399,743,548
"A",112,24.1,-15.3,0,0.13,-0.16,-22,61,-157,15,606,-324,-106,-71.6,-39.5,0.29,-0.47,0.77,-303,-45,-81,-423,278,512,-50.01902836,-12.01872714,105.3706361,-0.03,0.11,-0.07,-4,-16,29,-524,329,-135,9.94,18.6,-107,-0.06,0,0.03,-177,99,-3,-397,749,543
"A",112,23.8,-15.6,0.1,0.13,-0.2,-23,59,-153,17,602,-327,-102,-70.5,-46.7,0.35,-0.45,0.59,-303,-42,-74,-423,278,507,-52.84094355,-23.95360312,97.97924745,-0.03,0.16,-0.05,-8,-17,28,-526,335,-150,11,18,-106,-0.1,0.05,-0.03,-189,114,1,-397,741,531
"A",111,23.6,-15.7,0.1,0.14,-0.2,-22,59,-153,16,604,-310,-99.5,-69.6,-50.9,0.29,-0.45,0.75,-299,-50,-75,-432,270,507,-50.61899196,-21.37450582,101.3115697,-0.06,0.14,-0.03,-7,-16,28,-529,335,-144,10.5,17.2,-106,-0.1,0.02,-0.11,-185,105,7,-404,746,550
"A",111,23.6,-15.7,0.1,0.14,-0.16,-22,60,-154,19,607,-323,-99.1,-69.4,-51.5,0.29,-0.47,0.75,-299,-49,-77,-425,275,508,-54.50675432,-20.89065412,97.83217097,-0.06,0.14,-0.02,-6,-15,24,-521,334,-134,10.4,17.2,-106,-0.08,0,-0.07,-184,105,7,-405,751,555
"A",112,23.5,-15.6,0.11,0.14,-0.15,-23,61,-157,17,607,-320,-98.5,-69.2,-52.5,0.29,-0.47,0.74,-299,-46,-79,-426,268,507,-49.79951413,-14.98303229,104.6683131,-0.08,0.16,0,-5,-16,29,-524,343,-150,10.4,17.2,-106,-0.02,0,-0.03,-191,102,7,-400,748,556
"A",112,23.2,-15,0.22,0.11,-0.1,-19,63,-156,22,605,-304,-96.1,-68.5,-56.7,0.39,-0.45,0.59,-300,-43,-77,-432,264,530,-44.09876055,-20.05298974,108.0346586,-0.08,0.16,0.02,-7,-15,31,-528,328,-145,10.4,17.4,-106,-0.02,0.06,-0.07,-193,102,1,-408,747,552
"A",113,22.6,-13.4,0.19,0.1,-0.11,-25,63,-159,22,605,-332,-93.6,-67.2,-62.7,0.31,-0.47,0.69,-293,-49,-67,-437,259,518,-59.83305974,-18.88756132,93.51070995,-0.11,0.13,0.13,-7,-21,30,-532,334,-145,10.7,17.2,-105,-0.08,0.08,-0.03,-194,108,3,-401,742,546
"A",113,22.6,-13.3,0.18,0.1,-0.11,-22,64,-159,24,601,-328,-93.4,-67,-63.1,0.26,-0.48,0.79,-294,-45,-69,-436,250,508,-57.15629801,-22.31438429,94.65791443,-0.11,0.13,0.1,-9,-22,33,-526,330,-144,10.7,17.1,-105,-0.1,0.05,-0.02,-192,109,2,-405,747,551
"A",114,22.8,-13.5,0.02,0.1,-0.13,-25,63,-163,22,599,-335,-92.6,-66.6,-62.9,0.13,-0.58,1.15,-301,-43,-75,-418,269,514,-60.55046168,-18.21066504,93.06731813,-0.1,0.1,0.03,-7,-22,31,-531,334,-148,10.6,16.6,-105,-0.1,0.03,-0.03,-192,105,2,-410,746,562
"A",114,22.9,-13.9,0,0.11,-0.18,-26,63,-162,12,599,-334,-91.1,-66.6,-63.4,0.21,-0.58,1.03,-298,-46,-81,-416,281,508,-61.69170243,-26.83662109,88.09821959,-0.11,0.13,0.05,-11,-24,32,-532,326,-143,10.5,16.3,-106,-0.08,0.03,-0.07,-192,102,2,-407,755,561
"A",114,22.9,-14,0.02,0.11,-0.16,-24,61,-157,21,601,-335,-90.8,-66.6,-63.6,0.21,-0.58,0.98,-298,-47,-80,-424,280,505,-64.32668642,-20.12941623,88.63321329,-0.11,0.11,0.05,-8,-24,31,-536,326,-143,10.5,16.2,-106,-0.06,0.08,-0.05,-192,102,3,-414,745,564
"A",114,22.9,-14.1,0.02,0.13,-0.16,-23,63,-165,21,603,-330,-90.5,-66.6,-63.8,0.21,-0.56,0.92,-298,-47,-82,-421,276,511,-68.44358776,-23.93678178,82.95220318,-0.11,0.13,0.03,-9,-24,28,-533,332,-148,10.5,16.2,-105,-0.03,0.1,-0.03,-191,102,1,-410,746,562
"A",113,23,-14.2,0.02,0.13,-0.25,-28,65,-162,17,598,-328,-90.1,-66.6,-64.4,0.24,-0.56,0.8,-299,-45,-81,-425,282,517,-79.7045486,-17.9790682,74.17184654,-0.14,0.08,0.05,-9,-36,34,-527,319,-146,10.7,16.2,-105,-0.02,0.13,0,-196,101,3,-404,747,567
"A",113,23,-14.3,0.1,0.11,-0.16,-21,64,-161,18,604,-320,-89.1,-66.3,-66.3,0.29,-0.5,0.79,-299,-42,-78,-425,279,512,-70.36506836,-27.10325635,79.51050947,-0.02,0,-0.34,-12,-29,32,-541,313,-134,11.2,16,-105,-0.05,0.14,0,-195,112,-2,-401,752,554
"A",113,23,-14.2,0.1,0.11,-0.16,-25,62,-158,17,597,-321,-88.3,-65.8,-67.9,0.27,-0.5,0.75,-300,-45,-74,-424,273,511,-43.5735085,-13.22845102,111.273943,0.03,0.08,-0.21,-5,-16,34,-545,311,-134,11.3,15.7,-104,-0.1,0.1,-0.07,-189,111,-1,-397,747,555
"A",113,23,-14.2,0.08,0.11,-0.16,-27,63,-159,19,607,-326,-87.9,-65.6,-68.6,0.26,-0.51,0.79,-298,-43,-76,-422,278,507,-87.98857922,-12.53004989,67.49578514,-0.02,-0.14,-0.23,-6,-37,30,-549,309,-128,11.3,15.5,-104,-0.11,0.08,-0.07,-192,107,2,-397,749,554
"A",113,23,-14.2,0.06,0.11,-0.18,-27,66,-161,11,600,-328,-87.7,-65.6,-68.9,0.24,-0.53,0.84,-300,-44,-78,-425,276,510,-83.24762404,-18.59701734,70.38403995,-0.03,-0.19,-0.26,-8,-32,28,-544,298,-119,11.3,15.4,-105,-0.13,0.08,-0.05,-188,110,2,-397,747,558
"A",113,23,-14.4,0.02,0.11,-0.25,-26,64,-159,15,608,-323,-87,-65.4,-69.5,0.21,-0.53,0.92,-301,-42,-75,-423,280,518,-66.03861221,-10.5960556,89.88983818,-0.05,-0.13,-0.31,-5,-29,37,-554,291,-114,11.2,15.1,-105,-0.06,0.03,-0.05,-185,108,8,-403,751,562
"A",113,23.1,-14.5,0.02,0.11,-0.26,-24,61,-157,15,602,-332,-86.7,-65.4,-69.7,0.22,-0.53,0.94,-300,-43,-78,-418,282,507,-78.27370036,-27.07956855,71.62841345,-0.06,-0.13,-0.31,-11,-29,27,-554,282,-118,11.2,15.1,-105,-0.06,0.02,-0.03,-185,107,8,-403,748,571
"A",113,23.1,-14.7,0.02,0.1,-0.23,-21,59,-157,9,601,-328,-86.2,-65.3,-70.2,0.21,-0.53,0.94,-299,-43,-79,-420,288,497,-48.7,-42.9,89.4,0.03,-0.02,-0.36,-16,-18,30,-560,287,-115,11.2,15.1,-105,-0.05,-0.02,-0.05,-184,104,7,-403,752,565
"A",113,23.1,-14.4,0.21,0.11,-0.08,-22,63,-158,16,607,-323,-84.6,-64.9,-71.9,0.26,-0.51,0.8,-302,-41,-80,-421,286,501,-100.6688739,-18.3749257,52.64552319,0.11,0.22,-0.07,-8,-37,22,-552,283,-132,11.4,16.4,-105,0.26,-0.1,0.07,-174,98,10,-408,743,545
"A",113,22.9,-14.1,0.21,0.13,-0.11,-23,64,-158,13,606,-334,-84.1,-64.7,-72.6,0.27,-0.51,0.8,-298,-42,-81,-416,287,515,-95.070581,-28.99860062,53.041545,0.19,0.32,-0.05,-13,-37,23,-561,281,-128,11.7,17.2,-106,0.32,0,0.13,-181,97,7,-410,742,539
"A",114,22.7,-13.7,0.19,0.13,-0.15,-27,65,-160,16,604,-316,-83.5,-64.4,-73.6,0.26,-0.51,0.8,-300,-42,-80,-422,286,503,-113.5066935,-31.53400566,29.03450727,0.35,0.31,-0.25,-13,-38,12,-554,287,-133,12.6,18.6,-105,0.31,0.05,0.2,-191,106,-4,-406,738,515
"A",114,22.5,-13.2,0.18,0.13,-0.15,-25,62,-160,22,601,-335,-83,-64.1,-74.5,0.26,-0.5,0.8,-300,-41,-81,-417,289,500,-106.4131069,-28.59344285,40.59325405,0.4,0.34,-0.3,-10,-31,14,-543,298,-154,13.2,19.2,-105,0.1,0.1,0,-203,110,-9,-404,728,503
"A",114,22.5,-13.2,0.16,0.13,-0.15,-25,64,-160,19,605,-339,-82.8,-64,-74.7,0.26,-0.5,0.8,-300,-42,-79,-418,283,500,-91.65257428,-33.2843747,53.91841172,0.37,0.43,-0.25,-7,-17,11,-541,308,-146,13.2,19.3,-105,0.06,0.11,-0.05,-200,107,-9,-406,727,494
"A",114,22.4,-13,0.16,0.11,-0.13,-25,64,-165,21,598,-329,-82.3,-63.7,-75.6,0.26,-0.5,0.79,-299,-42,-80,-423,287,500,-116.1409193,-31.07662946,25.76652722,0.42,0.5,0.07,-6,-18,5,-541,319,-174,13.3,19.4,-105,0.03,0.13,-0.02,-215,96,-5,-399,725,499
"A",114,22.3,-12.9,0.13,0.11,-0.15,-27,67,-163,22,609,-327,-82.1,-63.6,-75.9,0.26,-0.5,0.79,-299,-42,-80,-418,296,493,-134.3997479,-22.67988481,0,0.42,0.48,0.13,-6,-26,0,-534,322,-171,13.4,19.5,-104,0.05,0.11,0.05,-222,96,-9,-405,725,500
"A",114,22.1,-12.4,0.13,0.11,-0.2,-29,67,-162,12,597,-317,-81.2,-62.9,-77.9,0.27,-0.48,0.75,-298,-41,-76,-417,286,507,-123.3646802,4.104201821,-33.4443946,0.16,0.48,0,1,-23,-8,-517,346,-190,14.8,19.7,-104,-0.1,0.13,0.02,-221,120,-22,-387,714,464
"A",114,22.1,-12.3,0.14,0.11,-0.16,-27,59,-156,21,602,-334,-81,-62.8,-78.3,0.27,-0.5,0.77,-299,-43,-75,-419,295,502,-118.439248,13.27135627,-36.06311701,0.06,0.5,0,3,-21,-8,-507,340,-199,14.9,19.4,-104,-0.18,0.13,-0.05,-213,121,-23,-392,723,474
"A",114,22.1,-12.2,0.14,0.1,-0.15,-24,64,-161,19,600,-335,-80.8,-62.5,-78.8,0.26,-0.48,0.77,-297,-42,-75,-419,289,496,-85.50431857,29.78392402,-62.72377404,-0.05,0.43,-0.03,7,-18,-14,-503,351,-190,14.7,18.8,-104,-0.29,0.1,-0.11,-200,113,-22,-389,717,483
"A",114,22.1,-12,0.1,0.11,-0.16,-28,65,-160,19,603,-330,-80.1,-62.1,-79.9,0.26,-0.51,0.82,-299,-43,-74,-413,289,514,-75.88155941,35.12068411,-69.30872098,-0.08,0.14,-0.13,7,-14,-13,-500,353,-196,14.6,17.2,-104,-0.34,0.11,-0.03,-186,103,-21,-391,726,494
"A",114,22.1,-12.1,0.08,0.11,-0.21,-28,67,-164,17,606,-333,-80,-62,-80.2,0.24,-0.51,0.8,-300,-42,-77,-411,286,503,-60.55446636,32.17505544,-86.16938992,-0.11,0.11,-0.16,5,-9,-12,-506,353,-186,14.6,16.8,-104,-0.31,0.14,0,-186,102,-21,-388,720,491
"A",114,22.1,-12.1,0.06,0.11,-0.21,-27,63,-160,18,602,-329,-79.9,-61.9,-80.4,0.24,-0.51,0.82,-299,-41,-76,-418,289,500,-73.28151018,46.2264958,-63.68119842,-0.18,0.11,-0.16,6,-9,-8,-509,353,-196,14.7,16.5,-104,-0.31,0.16,0.02,-184,100,-19,-383,724,494
"A",114,22.1,-12.2,0.05,0.11,-0.21,-27,64,-159,17,601,-326,-79.3,-61.7,-81.1,0.26,-0.53,0.85,-301,-42,-74,-420,294,500,9.258223702,37.87938928,-117.9722649,-0.19,0.08,-0.05,4,1,-10,-505,348,-186,15.2,15.3,-104,-0.31,0.19,0.07,-181,108,-14,-380,732,494
"A",115,21.3,-11.8,0.08,0.11,-0.25,-24,63,-160,14,607,-328,-118,-43.1,-48.5,-0.58,-0.05,0.07,-167,-41,18,9,219,643,-25.57615018,-19.08939271,124.9045772,-0.13,0.14,0.13,-9,-12,45,-527,338,-151,13.7,6.64,-99.7,-0.19,1.03,0.18,-129,24,9,-302,780,595
"A",114,21.3,-11.5,0.08,0.1,-0.26,-30,68,-161,8,605,-328,-122,-39.8,-47.2,-0.06,-0.35,0.41,-148,-67,17,62,174,650,-23.61791837,-17.10064976,127.7272103,-0.1,0.13,-0.16,-8,-11,45,-520,334,-148,17.4,7.21,-92.1,0.4,1.53,0.46,-94,89,5,-216,753,530
"A",114,21.4,-11.5,0.08,0.13,-0.18,-25,64,-158,16,602,-318,-126,-40.2,-47,0.35,-0.87,1.02,-167,-77,44,73,148,660,-47.70341912,-8.512991493,108.4954419,-0.13,0,-0.18,-5,-27,52,-532,327,-134,22.4,4.94,-79.5,0,1.43,-0.26,3,101,-6,-67,708,525
"A",114,21.5,-11.6,0.08,0.11,-0.21,-26,62,-158,13,599,-318,-124,-41.5,-47,0.24,-0.72,0.89,-175,-74,44,60,151,650,-31.64427998,-17.87724178,120.4230991,-0.02,0,-0.36,-8,-14,42,-534,325,-124,23.4,3.2,-77.1,-0.05,0.47,-0.02,-2,61,-7,-48,695,508
"A",113,21.6,-11.9,0.03,0.11,-0.2,-22,59,-154,13,609,-321,-125,-41.6,-47,0.21,-0.59,0.54,-174,-77,39,63,144,649,-42.93781122,-25.2456422,106.3871151,0.08,-0.03,-0.25,-12,-20,42,-538,316,-125,25.1,4.02,-77.6,0.14,-0.08,0.44,-33,58,-4,-38,687,491
"A",113,21.6,-12,0.05,0.11,-0.16,-21,58,-154,9,603,-318,-126,-41.7,-47.1,0.27,-0.63,0.61,-176,-79,41,70,158,651,-44.41768044,-34.61178583,99.14356714,0.13,0,-0.3,-15,-19,37,-542,318,-112,25.6,4.56,-77.9,0.13,-0.08,0.39,-46,64,-5,-39,686,488
"A",114,21.4,-11.8,0.18,0.13,-0.11,-19,62,-156,10,613,-319,-124,-43.7,-48.2,0.43,-0.74,0.9,-180,-85,28,36,162,660,-55.6365729,-8.459743742,100.6500969,0.21,0.26,-0.03,-4,-25,40,-539,324,-135,23.9,7.43,-76.4,-0.06,1.04,-0.57,-45,42,-6,-21,681,505
"A",114,21.1,-11.2,0.22,0.11,-0.15,-25,62,-157,12,604,-326,-123,-44.7,-49.9,0.53,-0.56,0.74,-181,-81,57,21,163,660,-71.85323687,-59.07771879,53.09696027,0.37,0.11,-0.15,-22,-26,20,-531,329,-150,21.4,5.84,-75.6,0.05,-0.13,-0.21,38,0,12,-15,674,515
"A",114,21.1,-11.1,0.22,0.11,-0.15,-25,64,-155,11,611,-315,-123,-44.9,-50.4,0.5,-0.55,0.67,-180,-77,56,17,171,670,-73.43932529,-32.47932193,73.43932529,0.45,0.06,-0.23,-10,-21,21,-534,319,-152,20.9,5.71,-75.7,0.43,-0.03,0.07,18,-17,1,-9,671,529
"A",115,20.8,-10.4,0.18,0.11,-0.16,-28,63,-156,13,601,-326,-123,-45.4,-51.7,0.22,-0.59,0.74,-171,-81,52,13,151,659,-30.62773692,-30.62773692,113.0285664,0.55,0.39,-0.03,-4,-4,12,-520,325,-180,22.3,7.74,-74.8,0.08,-0.26,0.98,2,55,-9,1,663,461
"A",114,20.5,-11.5,0.14,0.11,-0.15,-21,62,-156,23,605,-312,-117,-44.1,-57.5,0.26,-0.51,0.8,-177,-85,38,32,167,654,-6.084557139,-22.48527221,133.7581931,0.11,0.13,0,-11,-3,48,-512,336,-175,11,4.75,-79.3,-0.03,0.06,-0.02,-13,27,-2,10,663,488
"A",114,20.4,-11.2,0.16,0.11,-0.15,-24,66,-162,13,602,-319,-116,-44,-58,0.31,-0.5,0.79,-179,-84,40,25,168,657,-69.05298944,-44.92401546,69.05298944,-0.11,0,0.07,-15,-22,22,-521,333,-170,10.9,4.83,-79.6,-0.06,0,-0.07,-12,24,-1,6,663,487
"A",114,20.3,-11,0.14,0.13,-0.18,-23,59,-157,16,599,-318,-116,-44,-58.4,0.32,-0.5,0.75,-176,-85,42,30,159,651,-13.77962246,-58.16965592,96.87234065,-0.13,0.14,0.21,-16,-4,24,-525,329,-176,10.9,4.86,-79.9,-0.05,0.02,-0.03,-14,23,-3,5,657,492
"A",114,20.1,-10.7,0.19,0.11,-0.1,-19,63,-158,20,601,-317,-115,-44,-59.5,0.34,-0.51,0.77,-179,-87,43,19,168,658,-21.60849723,0,135.4711354,-0.18,0.29,0.33,0,-9,41,-517,333,-166,10.8,5.02,-80.3,-0.06,0.02,-0.05,-14,24,-8,2,666,490
"A",115,19.9,-10.2,0.16,0.1,-0.13,-22,64,-160,16,607,-324,-114,-44.1,-60.4,0.29,-0.55,0.82,-180,-85,43,15,168,661,-64.95494623,-42.21492605,75.16840037,-0.13,0.1,0.11,-21,-31,35,-518,339,-185,10.6,5.1,-80.8,-0.11,0.05,-0.07,-17,24,-6,-2,664,484
